Price,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,c_DBSCAN,c_BIRCH,pca1,pca2,diff1,diff2,d_m3,d_m12,exp_0_05,exp_0_03,exp_0_08
382.931,1995,9,30,3,273,39,5,1,2,1.2568619423270386,-1.011972313140339,-0.5709999799728394,0.909000039100647,384.1903333333327,384.00691666666677,376.66864852465824,375.8264406495935,379.9765317981154
383.202,1995,10,31,4,304,44,1,1,2,2.3465347240350254,1.0747799871938724,0.2709999978542328,2.9069998264312744,383.21166666666596,383.42675000000014,376.9953160984253,376.0477074301057,380.23456925426615
385.209,1995,11,30,4,334,48,3,1,2,2.5568857814978343,-0.09329464895119223,2.006999969482422,2.578000068664551,383.78066666666604,383.49608333333344,377.406000293504,376.3225462072025,380.63252371392485
387.445,1995,12,31,4,365,52,6,1,2,3.1975304334038444,-1.343648627551997,2.2360000610351562,1.965000033378601,385.28533333333263,384.15983333333344,377.9079502788288,376.65621982098645,381.1775218168109
398.695,1996,1,31,1,31,5,2,0,0,-2.8125366028078456,0.7411675077871255,11.25,9.243000030517578,390.44966666666596,385.82291666666674,378.94730276488735,377.31738322635687,382.57892007146603
404.91900000000004,1996,2,29,1,60,9,3,0,0,-2.8222034229314414,-0.14870683971505855,6.223999977111816,3.98799991607666,397.01966666666596,388.17075000000006,380.24588762664297,378.1454317295661,384.3661264657488
396.51199999999994,1996,3,31,1,91,13,6,0,0,-1.9712830541686366,-1.2031398721287219,-8.406999588012695,-19.656999588012695,400.0419999999993,389.3950833333334,381.05919324531084,378.6964287776791,385.3377963484889
392.87,1996,4,30,2,121,18,1,0,0,-1.31190386690385,0.9658917706612301,-3.6419999599456787,-9.866000175476074,398.1003333333326,389.52266666666674,381.6497335830453,379.1216359143487,385.9403726406098
391.99,1996,5,31,2,152,22,4,0,0,-0.6712592149978407,-0.2844622079395751,-0.8799999952316284,7.526999473571777,393.7906666666659,390.0859166666667,382.166746903893,379.50768683691825,386.424342829361
385.245,1996,6,30,2,182,26,6,0,0,-0.4609081575350322,-1.4525368440846396,-6.744999885559082,-3.1029999256134033,390.03499999999934,389.8881666666667,382.3206595586983,379.6798062318107,386.32999540301216
